Date,Precipitation,Specific_Humidity,Surface Pressure,Surface_Temperature,Clearness_Index,Radiative_Flux,Radiation
26-1-2001,0.0,0.002425,98.74,14.41,0.75,6.48,4.89
27-1-2001,0.0,0.002264,98.76,14.86,0.75,6.54,4.95
28-1-2001,0.0,0.00216,98.77,14.83,0.73,6.91,4.85
29-1-2001,0.0,0.00232,98.73,16.54,0.73,7.45,4.87
30-1-2001,0.0,0.002359,98.62,17.23,0.51,8.35,3.45
31-1-2001,0.0,0.002811,98.62,17.53,0.72,7.39,4.86
1-2-2001,0.0,0.00128,98.72,14.32,0.72,6.41,4.91
2-2-2001,0.0,0.001603,98.77,12.89,0.71,6.23,4.87
3-2-2001,0.0,0.001609,98.64,12.46,0.68,6.29,4.72
4-2-2001,0.0,0.001506,98.68,13.09,0.7,6.48,4.84
5-2-2001,0.0,0.001622,98.77,13.98,0.69,6.43,4.86
6-2-2001,0.0,0.001458,98.87,14.71,0.68,6.71,4.81
7-2-2001,0.0,0.001535,98.86,15.5,0.69,6.56,4.9
8-2-2001,0.0,0.0020469999999999998,98.79,16.77,0.69,6.75,4.92
9-2-2001,0.0,0.002043,98.61,16.54,0.7,6.57,5.06
10-2-2001,0.0,0.0019079999999999998,98.53,17.06,0.69,6.62,4.98
11-2-2001,0.0,0.0014529999999999999,98.5,15.41,0.71,6.71,5.18
12-2-2001,0.0,0.001446,98.75,16.67,0.7,7.33,5.16
13-2-2001,0.0,0.001797,98.71,18.65,0.65,7.85,4.84
14-2-2001,0.86,0.0024760000000000003,98.42,18.13,0.43,8.28,3.17
15-2-2001,0.77,0.0048590000000000005,98.79,17.85,0.53,7.72,3.99
16-2-2001,0.07,0.005417,99.02,18.76,0.65,8.01,4.89
17-2-2001,0.0,0.004468,98.92,20.15,0.71,7.58,5.4
18-2-2001,0.0,0.0043219999999999995,98.87,19.87,0.72,7.31,5.53
19-2-2001,0.0,0.003163,98.76,20.08,0.71,7.44,5.5
20-2-2001,0.49,0.003701,98.52,21.77,0.7,7.8,5.43
21-2-2001,0.02,0.005274,98.46,20.83,0.7,7.39,5.45
22-2-2001,0.0,0.0038840000000000003,98.55,21.17,0.64,7.93,5.08
23-2-2001,0.0,0.004314,98.42,22.1,0.58,8.57,4.58
24-2-2001,6.66,0.007887,98.33,23.06,0.39,8.92,3.09
25-2-2001,0.68,0.009590000000000001,98.14,21.18,0.68,7.84,5.46
26-2-2001,0.0,0.005454,98.54,18.62,0.72,6.93,5.81
27-2-2001,0.0,0.00274,98.8,16.27,0.67,6.75,5.46
28-2-2001,0.0,0.002415,99.12,17.63,0.75,6.81,6.16
1-3-2001,0.0,0.002118,99.25,17.46,0.74,6.9,6.15
2-3-2001,0.0,0.002097,99.18,17.97,0.74,6.82,6.18
3-3-2001,0.0,0.002082,99.11,18.83,0.74,7.37,6.17
4-3-2001,0.0,0.00221,99.02,19.32,0.63,7.62,5.32
5-3-2001,0.0,0.002207,98.79,18.48,0.75,6.92,6.38
6-3-2001,0.01,0.0021030000000000003,98.72,20.48,0.68,7.83,5.8
7-3-2001,0.0,0.00221,98.74,22.22,0.74,7.06,6.36
8-3-2001,0.0,0.002188,98.66,21.95,0.76,7.18,6.54
9-3-2001,0.0,0.002317,98.68,21.9,0.75,7.09,6.51
10-3-2001,0.0,0.002226,98.71,22.21,0.76,7.4,6.6
11-3-2001,0.0,0.002255,98.68,22.91,0.75,7.52,6.62
12-3-2001,0.0,0.0026620000000000003,98.55,24.23,0.76,7.95,6.69
13-3-2001,0.01,0.0039030000000000002,98.41,25.97,0.66,8.65,5.91
14-3-2001,0.22,0.007768000000000001,98.57,25.72,0.52,9.16,4.66
15-3-2001,0.0,0.00673,98.77,26.49,0.73,7.91,6.59
16-3-2001,0.0,0.002451,98.63,24.47,0.78,7.16,7.03
17-3-2001,0.0,0.0022559999999999998,98.38,24.09,0.77,7.54,7.01
18-3-2001,0.0,0.002729,98.46,25.88,0.77,7.7,7.03
19-3-2001,0.0,0.0034100000000000003,98.44,25.94,0.62,8.93,5.74
20-3-2001,0.07,0.004203,98.17,27.21,0.73,9.03,6.73
21-3-2001,0.0,0.005403,98.1,25.48,0.48,8.88,4.43
22-3-2001,0.0,0.003565,98.2,25.32,0.76,7.73,7.15
23-3-2001,0.02,0.0031309999999999997,98.35,25.35,0.78,7.67,7.28
24-3-2001,0.0,0.002955,98.3,23.85,0.61,7.76,5.75
25-3-2001,0.0,0.003064,98.09,26.33,0.77,7.87,7.28
26-3-2001,0.0,0.003547,97.99,27.22,0.77,7.89,7.39
27-3-2001,0.0,0.0034020000000000005,97.88,28.09,0.75,8.97,7.21
28-3-2001,0.44,0.006874,97.77,29.49,0.48,9.25,4.66
29-3-2001,0.67,0.006002,97.86,27.64,0.65,8.55,6.33
30-3-2001,0.28,0.005039,97.9,27.36,0.58,8.32,5.66
31-3-2001,2.33,0.005417,98.55,26.12,0.73,7.69,7.1
1-4-2001,0.0,0.004782,98.54,25.68,0.69,7.95,6.77
2-4-2001,0.0,0.0044329999999999994,98.36,26.5,0.74,7.85,7.33
3-4-2001,0.0,0.004012,98.41,28.04,0.76,7.88,7.48
4-4-2001,0.0,0.0036119999999999998,98.51,28.47,0.73,8.71,7.24
5-4-2001,0.4,0.0038810000000000003,98.31,28.33,0.59,9.28,5.9
6-4-2001,0.08,0.003999,98.42,30.09,0.66,8.21,6.65
7-4-2001,0.0,0.002656,98.48,29.67,0.67,8.32,6.77
8-4-2001,0.0,0.002531,98.04,30.18,0.67,8.4,6.76
9-4-2001,0.0,0.002182,97.81,31.89,0.66,8.22,6.67
10-4-2001,0.0,0.003036,98.0,32.33,0.65,8.16,6.56
11-4-2001,0.0,0.003622,98.23,31.1,0.56,9.28,5.67
12-4-2001,0.63,0.006095000000000001,98.17,30.73,0.47,9.41,4.81
13-4-2001,0.3,0.00655,98.19,31.7,0.45,9.52,4.62
14-4-2001,2.14,0.008051,98.54,31.34,0.64,9.51,6.62
15-4-2001,3.7,0.008436,98.57,31.53,0.65,9.49,6.78
16-4-2001,4.84,0.008999,98.42,29.14,0.64,9.24,6.62
17-4-2001,17.22,0.010341,98.35,25.68,0.54,9.09,5.59
18-4-2001,0.06,0.009131,98.34,27.88,0.55,8.61,5.71
19-4-2001,1.54,0.009245999999999999,98.23,28.79,0.47,8.95,4.98
20-4-2001,0.0,0.009284,98.25,27.38,0.67,8.38,7.04
21-4-2001,0.0,0.0074010000000000005,98.08,27.7,0.69,8.01,7.24
22-4-2001,0.0,0.006506999999999999,97.99,28.85,0.69,8.1,7.3
23-4-2001,0.0,0.005957,97.97,30.08,0.69,8.13,7.35
24-4-2001,0.0,0.006383,98.05,31.87,0.68,9.25,7.19
25-4-2001,0.0,0.0069180000000000005,97.87,32.99,0.67,8.83,7.17
26-4-2001,0.0,0.007148999999999999,97.78,33.21,0.66,9.69,7.02
27-4-2001,0.0,0.006203,97.7,33.93,0.65,8.79,6.94
28-4-2001,0.0,0.005569,97.46,34.41,0.67,8.83,7.16
29-4-2001,0.0,0.005437,97.52,35.16,0.66,9.47,7.08
30-4-2001,0.0,0.006132,97.75,36.06,0.64,9.49,6.9
1-5-2001,0.1,0.007076000000000001,97.81,37.71,0.35,9.97,3.82
2-5-2001,0.44,0.006998000000000001,97.63,37.6,0.64,9.03,7.0
3-5-2001,0.34,0.00629,97.41,37.8,0.51,9.82,5.6
4-5-2001,0.3,0.005769,97.57,37.44,0.67,8.92,7.35
5-5-2001,0.0,0.004351,97.62,36.97,0.67,9.44,7.31
6-5-2001,0.0,0.0045780000000000005,97.48,38.06,0.66,10.05,7.19
7-5-2001,0.0,0.006285,97.49,37.22,0.58,9.51,6.33
8-5-2001,0.02,0.007854,97.43,38.65,0.69,9.3,7.54
9-5-2001,0.0,0.0072629999999999995,97.28,38.81,0.6,9.5,6.58
10-5-2001,0.0,0.006256,97.2,38.51,0.58,9.88,6.44
11-5-2001,0.0,0.004862,97.37,39.02,0.54,9.82,6.01
12-5-2001,0.0,0.00603,97.53,39.37,0.65,9.82,7.21
13-5-2001,0.0,0.0057,97.42,39.53,0.6,9.67,6.69
14-5-2001,0.0,0.006182,97.48,39.82,0.61,9.61,6.8
15-5-2001,0.01,0.006944,97.66,39.4,0.6,10.28,6.69
16-5-2001,8.5,0.011071,97.75,36.28,0.44,9.98,4.93
17-5-2001,5.24,0.014166,97.86,30.76,0.16,9.87,1.75
18-5-2001,1.65,0.013418000000000001,97.86,31.53,0.35,9.52,3.86
19-5-2001,1.24,0.013097,97.81,32.79,0.63,9.66,7.07
20-5-2001,0.57,0.013805000000000001,97.68,34.68,0.44,9.58,4.96
21-5-2001,0.47,0.0136,97.61,36.32,0.56,9.75,6.26
22-5-2001,0.02,0.012999,97.63,36.7,0.71,9.32,7.93
23-5-2001,0.0,0.010504000000000001,97.49,36.93,0.62,9.38,7.01
24-5-2001,0.0,0.009558,97.13,38.59,0.55,9.55,6.21
25-5-2001,0.0,0.008126000000000001,97.03,38.52,0.54,9.64,6.03
26-5-2001,0.15,0.009844,97.2,39.12,0.46,10.18,5.17
27-5-2001,4.06,0.011911,97.38,37.56,0.45,10.37,5.09
28-5-2001,9.83,0.012875,97.37,35.82,0.48,10.41,5.39
29-5-2001,11.12,0.015896,97.46,33.96,0.63,9.83,7.14
30-5-2001,1.14,0.015546,97.4,34.93,0.61,9.79,6.9
31-5-2001,5.94,0.01676,97.22,34.55,0.45,10.47,5.11
1-6-2001,4.9,0.015566,97.29,35.12,0.52,9.92,5.92
2-6-2001,5.32,0.014628,97.49,35.27,0.6,9.9,6.83
3-6-2001,0.91,0.013744999999999999,97.54,36.95,0.66,9.82,7.5
4-6-2001,34.44,0.016831,97.43,33.47,0.36,9.89,4.04
5-6-2001,6.03,0.01617,97.37,34.24,0.5,9.85,5.64
6-6-2001,0.45,0.015112,97.29,35.0,0.55,9.69,6.31
7-6-2001,0.67,0.014508000000000002,97.4,32.35,0.51,10.04,5.75
8-6-2001,2.86,0.013381,97.25,33.62,0.53,9.83,6.06
9-6-2001,0.05,0.013059000000000001,97.19,36.17,0.49,10.03,5.58
10-6-2001,0.14,0.012601000000000001,97.23,36.78,0.58,10.02,6.55
11-6-2001,0.24,0.01242,97.17,37.04,0.53,9.96,5.99
12-6-2001,0.01,0.014098,97.24,37.74,0.58,10.06,6.63
13-6-2001,2.34,0.016278,97.29,38.69,0.53,10.52,6.09
14-6-2001,8.37,0.018468000000000002,97.24,35.54,0.26,10.54,2.95
15-6-2001,2.35,0.016422,97.12,36.38,0.62,10.31,7.07
16-6-2001,7.08,0.016375999999999998,97.01,36.0,0.28,10.41,3.18
17-6-2001,5.12,0.016995,97.06,34.58,0.34,10.32,3.9
18-6-2001,0.2,0.015757,97.22,36.69,0.63,10.29,7.23
19-6-2001,0.05,0.014613,97.21,36.54,0.6,9.84,6.8
20-6-2001,1.51,0.016429,97.0,36.75,0.47,10.34,5.39
21-6-2001,2.66,0.017027,97.07,36.2,0.62,10.15,7.08
22-6-2001,0.11,0.015002000000000001,97.09,36.51,0.64,10.3,7.28
23-6-2001,4.38,0.01595,97.2,35.86,0.44,10.39,5.02
24-6-2001,8.89,0.017874,97.29,35.11,0.45,10.36,5.12
25-6-2001,7.86,0.017681,97.32,35.26,0.48,10.47,5.46
26-6-2001,4.65,0.017822,97.21,35.36,0.46,10.5,5.29
27-6-2001,5.98,0.017449,97.21,35.67,0.51,10.32,5.79
28-6-2001,2.68,0.01601,97.16,36.93,0.6,10.04,6.83
29-6-2001,1.52,0.016395,97.23,37.71,0.51,10.47,5.75
30-6-2001,3.09,0.01849,97.45,33.5,0.4,10.48,4.56
1-7-2001,2.69,0.018879,97.5,33.71,0.47,10.46,5.38
2-7-2001,0.59,0.018752,97.35,34.11,0.45,10.42,5.16
3-7-2001,0.04,0.017596,97.14,33.86,0.5,10.45,5.71
4-7-2001,0.27,0.01799,97.09,35.47,0.42,10.43,4.76
5-7-2001,4.37,0.017919,97.15,36.6,0.54,10.14,6.13
6-7-2001,1.18,0.018585,97.13,36.66,0.51,10.5,5.74
7-7-2001,8.66,0.019806999999999998,97.26,32.38,0.28,10.56,3.2
8-7-2001,0.65,0.018163,97.23,35.29,0.55,10.52,6.24
9-7-2001,2.16,0.016804,97.14,36.69,0.59,10.51,6.62
10-7-2001,0.55,0.017512,97.27,34.74,0.59,10.4,6.61
11-7-2001,0.88,0.017574,97.25,34.08,0.46,10.58,5.17
12-7-2001,1.6,0.017894,97.3,34.15,0.39,10.55,4.36
13-7-2001,4.49,0.018831,97.41,34.26,0.41,10.45,4.56
14-7-2001,22.77,0.018865,97.42,29.43,0.13,10.34,1.44
15-7-2001,16.75,0.019114,97.24,31.08,0.36,10.45,4.04
16-7-2001,9.53,0.018968000000000002,97.21,32.39,0.4,10.49,4.48
17-7-2001,1.62,0.018775999999999998,97.36,33.26,0.53,10.25,5.96
18-7-2001,1.16,0.018598,97.29,34.33,0.45,10.3,4.99
19-7-2001,4.46,0.0186,97.19,34.7,0.53,10.41,5.97
20-7-2001,7.65,0.019934999999999998,97.35,31.48,0.34,10.46,3.8
21-7-2001,5.7,0.020037,97.29,32.06,0.21,10.47,2.31
22-7-2001,9.9,0.020961,97.45,31.96,0.24,10.7,2.66
23-7-2001,0.36,0.020611,97.52,32.09,0.52,10.31,5.82
24-7-2001,4.68,0.020161000000000002,97.44,32.94,0.48,10.48,5.28
25-7-2001,7.83,0.020724,97.39,33.09,0.45,10.45,4.94
26-7-2001,15.71,0.021691,97.47,30.99,0.34,10.43,3.72
27-7-2001,12.16,0.0211,97.35,31.35,0.4,10.33,4.37
28-7-2001,5.26,0.020743,97.26,31.42,0.35,10.47,3.89
29-7-2001,1.39,0.019514,97.35,30.94,0.45,10.26,4.94
30-7-2001,0.84,0.018155,97.48,30.7,0.39,10.14,4.24
31-7-2001,0.13,0.017709,97.6,32.51,0.5,9.93,5.48
1-8-2001,0.0,0.01642,97.44,32.15,0.54,10.0,5.94
2-8-2001,0.22,0.015905000000000002,97.28,32.09,0.55,9.82,6.01
3-8-2001,1.11,0.017009,97.57,32.53,0.53,10.32,5.77
4-8-2001,0.77,0.019485,97.93,31.68,0.32,10.38,3.46
5-8-2001,4.84,0.020368999999999998,97.96,30.66,0.49,10.41,5.28
6-8-2001,23.11,0.02093,97.85,29.08,0.44,10.55,4.81
7-8-2001,4.9,0.020327,97.75,29.99,0.43,10.38,4.61
8-8-2001,1.56,0.020283000000000002,97.72,30.59,0.37,10.22,3.95
9-8-2001,10.16,0.020578,97.92,28.96,0.52,10.33,5.63
10-8-2001,16.5,0.020867,97.87,30.2,0.57,9.96,6.15
11-8-2001,2.2,0.020536000000000002,97.81,31.26,0.55,10.08,5.9
12-8-2001,1.92,0.020366,97.57,32.61,0.57,10.36,6.11
13-8-2001,14.1,0.020746,97.48,31.52,0.4,10.57,4.22
14-8-2001,12.41,0.021378,97.7,30.01,0.18,10.51,1.95
15-8-2001,3.44,0.020871999999999998,97.76,31.68,0.63,10.44,6.66
16-8-2001,1.29,0.021131999999999998,97.48,32.01,0.34,10.4,3.57
17-8-2001,2.66,0.02119,97.29,31.24,0.48,10.49,5.03
18-8-2001,3.91,0.019412000000000002,97.29,31.15,0.59,10.4,6.19
19-8-2001,0.57,0.017707,97.51,30.58,0.58,10.17,6.04
20-8-2001,0.58,0.018164,97.7,31.23,0.58,10.04,6.11
21-8-2001,0.17,0.017516999999999998,97.67,32.14,0.58,10.05,6.01
22-8-2001,0.67,0.016439,97.4,31.68,0.54,9.79,5.59
23-8-2001,0.27,0.016431,97.47,31.28,0.53,9.89,5.48
24-8-2001,0.58,0.016876,97.57,31.78,0.52,9.81,5.34
25-8-2001,0.59,0.0169,97.67,31.98,0.52,9.76,5.37
26-8-2001,0.73,0.016114,97.56,31.61,0.56,9.6,5.76
27-8-2001,0.3,0.014866999999999998,97.4,31.3,0.55,9.58,5.61
28-8-2001,1.75,0.014938,97.23,31.2,0.53,9.47,5.45
29-8-2001,1.18,0.014740000000000001,97.25,31.15,0.56,9.58,5.66
30-8-2001,3.23,0.015248,97.39,31.63,0.52,9.75,5.24
31-8-2001,1.52,0.016673,97.46,32.32,0.51,9.95,5.1
1-9-2001,0.07,0.016725,97.55,33.03,0.58,9.82,5.81
2-9-2001,20.97,0.01732,97.6,31.94,0.49,9.9,4.93
3-9-2001,7.22,0.016914,97.73,31.81,0.64,10.01,6.42
4-9-2001,0.24,0.016194999999999998,97.75,31.73,0.6,9.79,5.99
5-9-2001,1.9,0.016136,97.72,31.36,0.5,9.46,4.95
6-9-2001,0.22,0.015761,97.86,30.91,0.51,9.43,5.03
7-9-2001,0.18,0.015075999999999999,97.99,31.85,0.48,10.0,4.7
8-9-2001,0.53,0.015013,98.06,31.99,0.59,9.77,5.77
9-9-2001,0.99,0.014145,97.87,31.63,0.61,9.48,5.91
10-9-2001,0.15,0.013833000000000002,97.71,31.33,0.62,9.34,6.02
11-9-2001,0.04,0.014277000000000001,97.74,31.82,0.57,9.59,5.5
12-9-2001,0.3,0.014838999999999998,97.89,32.6,0.62,9.38,5.99
13-9-2001,0.14,0.014672,97.9,32.46,0.52,9.43,4.97
14-9-2001,4.4,0.014809000000000001,98.06,31.86,0.49,9.91,4.65
15-9-2001,0.02,0.013637999999999999,98.22,31.11,0.55,9.39,5.2
16-9-2001,0.0,0.01267,98.15,30.98,0.69,9.12,6.51
17-9-2001,0.0,0.011221,97.99,30.45,0.65,8.87,6.11
18-9-2001,0.0,0.010165,97.85,30.24,0.61,8.93,5.64
19-9-2001,0.0,0.008862,97.88,29.59,0.57,8.92,5.26
20-9-2001,0.0,0.009178,97.99,29.73,0.67,8.68,6.18
21-9-2001,0.0,0.009640000000000001,98.2,30.11,0.66,8.94,6.03
22-9-2001,0.0,0.00967,98.15,30.39,0.65,9.03,5.97
23-9-2001,0.0,0.00911,98.12,30.4,0.6,9.4,5.43
24-9-2001,0.0,0.008889,98.09,30.15,0.62,8.87,5.56
25-9-2001,0.0,0.008855,98.04,30.38,0.63,9.23,5.7
26-9-2001,0.0,0.0089,98.03,29.96,0.63,9.15,5.67
27-9-2001,0.0,0.007390000000000001,98.0,28.79,0.65,8.7,5.76
28-9-2001,0.0,0.008398000000000001,97.98,29.37,0.66,8.55,5.8
29-9-2001,1.3,0.011212,98.02,30.29,0.65,9.34,5.74
30-9-2001,0.59,0.014967,98.07,31.76,0.58,9.85,5.09
1-10-2001,1.89,0.015433,98.12,31.3,0.52,10.16,4.5
2-10-2001,0.18,0.0145,98.11,31.22,0.38,9.86,3.26
3-10-2001,0.39,0.014584,98.05,31.55,0.45,9.78,3.87
4-10-2001,1.41,0.015394999999999999,98.05,31.55,0.5,9.79,4.24
5-10-2001,0.04,0.012702,97.97,31.1,0.6,9.16,5.06
6-10-2001,0.0,0.008839,98.13,28.67,0.58,8.74,4.93
7-10-2001,0.0,0.007520999999999999,98.3,28.34,0.61,8.74,5.14
8-10-2001,0.0,0.007097,98.34,27.77,0.62,8.34,5.21
9-10-2001,0.0,0.006311,98.24,27.64,0.64,8.38,5.27
10-10-2001,0.0,0.006148,98.15,27.41,0.64,8.15,5.28
11-10-2001,0.02,0.007109000000000001,98.24,27.83,0.58,9.37,4.75
12-10-2001,1.02,0.008158,98.32,28.7,0.38,9.4,3.09
13-10-2001,0.01,0.007934,98.34,28.13,0.68,8.49,5.49
14-10-2001,0.0,0.005906000000000001,98.31,25.53,0.6,8.04,4.84
15-10-2001,0.0,0.004566,98.46,24.12,0.59,7.57,4.7
16-10-2001,0.0,0.005553,98.54,24.28,0.59,8.0,4.66
17-10-2001,0.0,0.0052899999999999996,98.43,24.62,0.66,7.56,5.2
18-10-2001,0.0,0.0040479999999999995,98.37,23.75,0.62,7.35,4.81
19-10-2001,0.0,0.003759,98.58,24.43,0.64,7.63,4.99
20-10-2001,0.0,0.004497,98.66,24.33,0.6,7.76,4.67
21-10-2001,0.0,0.004605,98.6,24.81,0.57,8.18,4.4
22-10-2001,0.0,0.005406,98.68,24.91,0.64,8.19,4.88
23-10-2001,0.0,0.0052380000000000005,98.7,24.67,0.62,8.09,4.71
24-10-2001,0.0,0.004631000000000001,98.47,24.6,0.61,7.85,4.58
25-10-2001,0.0,0.004175,98.22,25.35,0.64,7.76,4.75
26-10-2001,0.0,0.0050420000000000005,98.24,25.55,0.64,8.02,4.71
27-10-2001,0.0,0.0056359999999999995,98.5,25.28,0.65,8.54,4.8
28-10-2001,0.0,0.006827,98.63,25.06,0.65,8.48,4.78
29-10-2001,0.0,0.006813,98.56,25.5,0.67,8.17,4.88
30-10-2001,0.0,0.006679999999999999,98.51,25.65,0.68,8.08,4.89
31-10-2001,0.0,0.005811,98.5,25.34,0.67,8.03,4.79
1-11-2001,0.0,0.004909,98.56,25.38,0.76,8.17,5.42
2-11-2001,0.0,0.004772,98.61,25.93,0.75,8.26,5.29
3-11-2001,0.0,0.00454,98.47,26.11,0.76,8.18,5.34
4-11-2001,0.06,0.004572,98.5,25.13,0.67,8.25,4.67
5-11-2001,0.0,0.003139,98.72,22.94,0.73,8.34,5.05
6-11-2001,0.05,0.004816,98.77,24.31,0.6,8.66,4.16
7-11-2001,0.0,0.006554000000000001,98.8,25.79,0.71,7.95,4.84
8-11-2001,0.0,0.0047799999999999995,98.84,22.93,0.73,7.58,4.98
9-11-2001,0.0,0.003211,98.84,21.7,0.76,7.3,5.1
10-11-2001,0.01,0.002653,98.8,20.78,0.75,7.3,5.03
11-11-2001,0.0,0.002867,98.79,20.31,0.65,7.48,4.35
12-11-2001,0.0,0.0028179999999999998,98.82,20.44,0.67,7.15,4.41
13-11-2001,0.0,0.002574,98.87,20.22,0.67,7.13,4.42
14-11-2001,0.0,0.002807,98.91,20.38,0.66,7.22,4.31
15-11-2001,0.0,0.0031940000000000002,98.9,20.26,0.57,7.64,3.72
16-11-2001,0.0,0.0036270000000000004,98.91,20.36,0.66,7.62,4.24
17-11-2001,0.0,0.003854,98.95,20.37,0.61,7.85,3.93
18-11-2001,0.0,0.003182,98.99,19.91,0.68,7.59,4.37
19-11-2001,0.0,0.002903,99.06,19.31,0.67,7.3,4.27
20-11-2001,0.0,0.00317,99.17,18.67,0.69,7.14,4.37
21-11-2001,0.0,0.003368,99.13,18.68,0.68,7.32,4.29
22-11-2001,0.0,0.003097,99.03,18.81,0.67,7.46,4.17
23-11-2001,0.0,0.002738,98.93,18.64,0.67,7.21,4.14
24-11-2001,0.0,0.002634,99.03,17.9,0.67,7.16,4.14
25-11-2001,0.0,0.003001,99.09,17.83,0.67,7.13,4.12
26-11-2001,0.0,0.002838,98.96,17.28,0.64,7.82,3.93
27-11-2001,0.0,0.002924,99.05,17.06,0.59,7.57,3.58
28-11-2001,0.0,0.0031079999999999997,98.88,16.56,0.69,7.21,4.2
29-11-2001,0.0,0.002882,99.0,16.48,0.64,7.53,3.87
30-11-2001,0.0,0.002711,99.06,17.68,0.64,8.2,3.84
1-12-2001,0.0,0.002537,98.94,17.75,0.75,7.11,4.49
2-12-2001,0.0,0.002457,98.82,17.82,0.75,6.93,4.46
3-12-2001,0.0,0.002569,98.8,18.4,0.74,7.09,4.4
4-12-2001,0.0,0.0027600000000000003,98.77,18.39,0.75,7.17,4.42
5-12-2001,0.0,0.002876,98.74,18.55,0.74,7.27,4.33
6-12-2001,0.0,0.002809,98.86,17.44,0.76,6.66,4.46
7-12-2001,0.0,0.003081,98.77,18.58,0.74,7.14,4.3
8-12-2001,0.0,0.00322,98.79,18.41,0.74,7.37,4.32
9-12-2001,0.0,0.002688,98.86,17.85,0.75,6.68,4.34
10-12-2001,0.0,0.0027329999999999998,98.99,16.2,0.71,7.33,4.11
11-12-2001,0.03,0.003775,99.06,16.04,0.58,7.81,3.36
12-12-2001,0.0,0.003507,99.19,17.39,0.67,7.13,3.88
13-12-2001,0.0,0.002629,99.25,16.54,0.68,7.67,3.89
14-12-2001,0.0,0.002177,99.3,15.41,0.57,8.21,3.27
15-12-2001,0.97,0.003118,99.32,16.46,0.5,8.04,2.88
16-12-2001,0.06,0.004227000000000001,99.28,16.13,0.58,7.4,3.33
17-12-2001,0.0,0.004561,99.32,16.19,0.72,6.95,4.11
18-12-2001,0.0,0.004526,99.36,16.92,0.71,7.08,4.07
19-12-2001,0.74,0.00474,99.51,16.33,0.71,6.78,4.06
20-12-2001,0.02,0.004106,99.5,15.11,0.72,6.64,4.15
21-12-2001,0.0,0.002893,99.55,13.51,0.75,6.39,4.31
22-12-2001,0.0,0.002746,99.56,13.04,0.74,6.38,4.26
23-12-2001,0.0,0.002564,99.42,13.02,0.72,6.69,4.12
24-12-2001,0.0,0.002538,99.32,12.67,0.71,6.51,4.06
25-12-2001,0.0,0.0026089999999999998,99.22,13.33,0.69,7.22,3.96
26-12-2001,0.0,0.002633,99.33,12.9,0.71,7.1,4.06
27-12-2001,0.0,0.0030789999999999997,99.57,12.41,0.69,6.72,3.98
28-12-2001,0.0,0.003179,99.63,11.44,0.56,6.69,3.24
29-12-2001,0.0,0.003242,99.49,11.47,0.42,6.83,2.45
30-12-2001,0.0,0.002773,99.43,11.39,0.44,7.06,2.55
31-12-2001,0.0,0.0029059999999999997,99.39,10.9,0.59,6.73,3.4
1-1-2002,0.0,0.002814,99.48,11.45,0.54,6.95,3.11
2-1-2002,0.0,0.002593,99.56,11.94,0.53,6.78,3.1
3-1-2002,0.0,0.002704,99.49,12.32,0.74,6.43,4.31
4-1-2002,0.0,0.00244,99.43,11.95,0.7,6.55,4.11
5-1-2002,0.0,0.002537,99.34,11.69,0.65,6.89,3.84
6-1-2002,0.0,0.002607,99.31,11.91,0.64,6.94,3.75
7-1-2002,0.0,0.002886,99.38,13.1,0.7,6.68,4.15
8-1-2002,0.0,0.002986,99.42,13.27,0.74,6.56,4.38
9-1-2002,0.0,0.002783,99.44,12.52,0.69,6.7,4.1
10-1-2002,0.0,0.002514,99.4,10.98,0.56,7.21,3.37
11-1-2002,0.0,0.002363,99.06,13.76,0.75,6.8,4.5
12-1-2002,0.0,0.003259,98.86,15.6,0.7,7.26,4.21
13-1-2002,0.0,0.0033689999999999996,98.74,15.54,0.69,7.96,4.17
14-1-2002,0.4,0.003647,98.54,15.16,0.51,8.67,3.1
15-1-2002,13.14,0.006687,98.51,13.28,0.07,8.37,0.41
16-1-2002,0.02,0.0074010000000000005,98.75,13.78,0.19,8.08,1.18
17-1-2002,3.03,0.006887999999999999,98.67,14.74,0.44,8.18,2.75
18-1-2002,2.56,0.006645,98.59,13.92,0.53,7.37,3.29
19-1-2002,0.13,0.00592,98.87,14.19,0.71,6.39,4.43
20-1-2002,0.1,0.003935,99.08,12.19,0.75,6.09,4.74
21-1-2002,0.14,0.0031609999999999997,99.01,11.31,0.74,6.49,4.71
22-1-2002,0.0,0.003728,98.91,11.32,0.7,6.61,4.47
23-1-2002,0.0,0.0037600000000000003,98.91,11.68,0.74,6.39,4.72
24-1-2002,0.0,0.002949,98.77,12.21,0.74,6.45,4.78
25-1-2002,0.0,0.0038009999999999997,98.66,13.72,0.52,8.14,3.35
26-1-2002,1.26,0.005213000000000001,98.61,15.35,0.6,7.66,3.9
27-1-2002,1.81,0.0060490000000000006,98.72,12.72,0.49,7.28,3.21
28-1-2002,0.03,0.004718,99.11,11.81,0.74,6.53,4.93
29-1-2002,0.0,0.0032920000000000002,99.34,11.94,0.73,6.68,4.85
30-1-2002,0.0,0.003133,99.36,12.4,0.73,6.61,4.91
31-1-2002,0.0,0.002606,99.37,11.96,0.75,6.46,5.06
1-2-2002,0.0,0.002517,99.35,12.94,0.74,6.4,5.06
2-2-2002,0.0,0.002687,99.22,13.69,0.74,6.49,5.07
3-2-2002,0.0,0.002688,99.1,13.13,0.74,6.51,5.1
4-2-2002,0.0,0.002156,99.0,12.13,0.74,6.48,5.12
